T19 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供
O:CBETA 自行掃瞄辨識
4:北美某大德提供
c:CBETA 提供新式標點
b:中華佛教百科文獻基金會提供新式標點
h:陳惠珍大德提供新式標點



S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
O:CBETA 自行掃瞄辨識, CBETA OCR Group
4:北美某大德提供, Text as provided by Anonymous from USA
c:CBETA 提供新式標點, Punctuated text as provided by CBETA
b:中華佛教百科文獻基金會提供新式標點, Punctuated text as provided by Chinese Buddhist Literary Foundation
h:陳惠珍大德提供新式標點, Punctuated text as provided by Ms. Chen Hui-Zhen　

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                 【朝代 譯者或作者】            高麗經號-冊
S4        T1022B19-p0712  V1.0   2000/03/01    1  一切如來心祕密全身舍利寶篋印陀羅尼經                                                 【唐 不空譯】                          -
S4        T1023-19-p0715  V1.0   2000/03/01    1  一切如來正法祕密篋印心陀羅尼經                                                       【宋 施護譯】                     K1113-33
S4        T1024-19-p0717  V1.0   2000/03/01    1  無垢淨光大陀羅尼經                                                                   【唐 彌陀山譯】                   K0352-12
S4        T1025-19-p0721  V1.0   2000/03/01    2  佛頂放無垢光明入普門觀察一切如來心陀羅尼經                                           【宋 施護譯】                     K1107-33
S4        T1026-19-p0726  V1.0   2000/03/01    1  佛說造塔延命功德經                                                                   【唐 般若譯】                          -
S4        T1027a19-p0728  V1.0   2000/03/01    1  金剛光焰止風雨陀羅尼經                                                               【唐 菩提流志譯】                 K0436-13
S4        T1027b19-p0735  V1.0   2000/03/01    1  金剛光焰止風雨陀羅尼經                                                               【唐 菩提流志譯】                      -
S4        T1028A19-p0741  V1.0   2000/03/01    1  佛說護諸童子陀羅尼經                                                                 【元魏 菩提流支譯】               K0440-13
S4        T1028B19-p0742  V1.0   2000/03/01    1  童子經念誦法                                                                         【唐 善無畏譯】                        -
S4        T1029-19-p0744  V1.0   2000/03/01    1  佛說安宅陀羅尼呪經                                                              【】                              K0438-13
─────────────────────────────────────────────────────────────────────────────────────────
