T20 檔案比對版本來源記錄 20071210

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
l:林光明大德提供新式標點, Punctuated text as provided by Mr. Lin Guang-ming
s:西蓮淨苑提供新式標點, Punctuated text as provided by The Seeland Monastery
q:清涼月提供新式標點, Punctuated text as provided by Qing Liang Yue

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                                                                                【朝代 譯者或作者】            高麗經號-冊
S4        T1183-20-p0782  V1.0   2000/03/01    1  一髻文殊師利童子陀羅尼念誦儀軌                                                                                      【唐 金剛福壽譯】                                -
S4        T1184-20-p0784  V1.0   2000/03/01    1  大聖妙吉祥菩薩祕密八字陀羅尼修行曼荼羅次第儀軌法                                                                    【唐 菩提仙譯】                     -
S4        T1185A20-p0791  V1.0   2000/03/01    1  佛說文殊師利法寶藏陀羅尼經                                                                                          【唐 菩提流志譯】              K0435-13
S4        T1185B20-p0798  V1.0   2000/03/01    1  文殊師利寶藏陀羅尼經                                                                                                【唐 菩提流志譯】              K0435-13
S4        T1186-20-p0807  V1.0   2000/03/01    1  佛說妙吉祥菩薩陀羅尼                                                                                                【宋 法賢譯】                  K1230-34
S4        T1187-20-p0808  V1.0   2000/03/01    2  佛說最勝妙吉祥根本智最上祕密一切名義三摩地分                                                                        【宋 施護譯】                  K1419-40
S4        T1188-20-p0814  V1.0   2000/03/01    2  文殊所說最勝名義經                                                                                                  【宋 金總持等譯】                   -
S4        T1189-20-p0820  V1.0   2000/03/01    1  佛說文殊菩薩最勝真實名義經                                                                                          【元 沙囉巴譯】                     -
S4        T1190-20-p0826  V1.0   2000/03/01    1  聖妙吉祥真實名經                                                                                                    【元 釋智譯】                       -
S4        T1191-20-p0835  V1.0   2000/03/01   20  大方廣菩薩藏文殊師利根本儀軌經                                                                                      【宋 天息災譯】                K1138-33
S4        T1192-20-p0905  V1.0   2000/03/01    5  妙吉祥平等祕密最上觀門大教王經                                                                                      【宋 慈賢譯】                       -
S4        T1193-20-p0930  V1.0   2000/03/01    1  妙吉祥平等瑜伽祕密觀身成佛儀軌                                                                                      【宋 慈賢譯】                       -
S4        T1194-20-p0934  V1.0   2000/03/01    1  妙吉祥平等觀門大教王經略出護摩儀                                                                                    【宋 慈賢譯】                       -
S4        T1195-20-p0936  V1.0   2000/03/01    1  大聖文殊師利菩薩讚佛法身禮                                                                                          【唐 不空譯】                  K1330-36
S4        T1196-20-p0938  V1.0   2000/03/01    1  曼殊室利菩薩吉祥伽陀                                                                                                【宋 法賢譯】                  K1226-34
S4        T1197-20-p0938  V1.0   2000/03/01    1  佛說文殊師利一百八名梵讚                                                                                            【宋 法天譯】                  K1178-34
