T21 檔案比對版本來源記錄 013100

S:蕭鎮國大德提供, Text as provided by Mr. Hsiao Chen-Kuo
4:北美某大德提供, Text as provided by Anonymous from USA
O:CBETA 自行掃瞄辨識, CBETA OCR Group
x:Xian 提供新式標點, Punctuated text as provided by Xian
C:張革豐大德提供新式標點, Punctuated text as provided by Mr. Zhang Ge-Feng

比對版本  大正經號-冊-頁  版本   日期       卷數  經名                                                               【朝代 譯者或作者】            高麗經號-冊
S4        T1404-21-p0920  V1.0   2000/03/01    1  佛說如意寶總持王經                                                 【宋 施護譯】                  K1166-34
S4        T1405-21-p0921  V1.0   2000/03/01    1  佛說息除賊難陀羅尼經                                               【宋 法賢譯】                  K1241-34
S4        T1406-21-p0922  V1.0   2000/03/01    1  佛說辟除賊害呪經                                              【】                           K0438-13
S4        T1407-21-p0922  V1.0   2000/03/01    1  佛說辟除諸惡陀羅尼經                                               【宋 法賢譯】                  K1224-34
S4        T1408-21-p0922  V1.0   2000/03/01    1  佛說最上意陀羅尼經                                                 【宋 施護譯】                  K1169-34
S4        T1409-21-p0924  V1.0   2000/03/01    1  佛說聖最勝陀羅尼經                                                 【宋 施護譯】                  K1188-34
S4        T1410-21-p0925  V1.0   2000/03/01    1  佛說勝幡瓔珞陀羅尼經                                               【宋 施護譯】                  K1162-34
S4        T1411-21-p0926  V1.0   2000/03/01    1  佛說蓮華眼陀羅尼經                                                 【宋 施護譯】                  K1143-33
S4        T1412-21-p0926  V1.0   2000/03/01    1  佛說寶生陀羅尼經                                                   【宋 施護譯】                  K1142-33
S4        T1413-21-p0927  V1.0   2000/03/01    1  佛說尊勝大明王經                                                   【宋 施護譯】                  K1165-34
S4        T1414-21-p0928  V1.0   2000/03/01    1  佛說金身陀羅尼經                                                   【宋 施護譯】                  K1440-40
S4        T1415-21-p0928  V1.0   2000/03/01    1  大金剛妙高山樓閣陀羅尼                                             【宋 施護譯】                  K1150-33
S4        T1416-21-p0931  V1.0   2000/03/01    1  金剛摧碎陀羅尼                                                     【宋 慈賢譯】                       -
S4        T1417-21-p0932  V1.0   2000/03/01    1  佛說壞相金剛陀羅尼經                                               【元 沙囉巴譯】                     -
S4        T1418-21-p0933  V1.0   2000/03/01    1  佛說一切如來安像三昧儀軌經                                         【宋 施護譯】                  K1146-33
S4        T1419-21-p0936  V1.0   2000/03/01    1  佛說造像量度經解                                                   【清 工布查布譯解】                 -
S4        T1420-21-p0956  V1.0   2000/03/01    2  龍樹五明論                                                         【】                                -
